Entry number,Fermi name,Counterpart name,Bzcat5 name,Optical Class,RA (J2000.0),Dec (J2000.0),Redshift,SED Class,Log Î½Sync. Z corr. (Hz),Probability Bayesian,Reliability LR RG,Reliability LR XG,Significance,Flux 1-100 GeV (ph/cm2/s),Spectral Index,Spectral Type,Power Law Index,Radio flux (mJy),X Flux (erg cm-2 s-1),USNO Vmag,SDSS Vmag,Seq,Name,RAh,RAm,RAs,DE-,DEd,DEm,DEs,GLON,GLAT,z,u_z,Rmag,Class,FR,F143,FX,FF,aro,RA_deg,DEC_deg,Separation
535,3FGL J0809.6+3456,B2 0806+35,5BZGJ0809+3455,bll,122.4120281,34.9270181,0.083,HSP,15.535,1.0,0.91,0.94,7.99,3.2113423E-10,1.669,PowerLaw,1.67,223.5246,9.88e- 12,12.0327,15.07,1055,5BZG J0809+3455,8,9,38.9,+,34,55,37.41,186.47,30.35,0.083," ",15.8,BL Lac-galaxy dominated,223.0,0,4.07,7.0E-10,0.368,122.41208333333333,34.92705833333333,0.21807308905599998
536,3FGL J0809.8+5218,1ES 0806+524,5BZBJ0809+5218,bll,122.4549445,52.31618069,0.138,HSP,15.856,1.0,0.95,0.98,56.16,4.570714E-9,1.8761,PowerLaw,1.88,182.9421,1.78e- 11,15.0062,14.93,1057,5BZB J0809+5218,8,9,49.19,+,52,18,58.39,166.24,32.91,0.138," ",15.3,BL Lac,182.0,0,8.26,2.4E-9,0.364,122.45495833333334,52.31621944444444,0.142798755876582
537,3FGL J0811.2- 7529,PMN J0810-7530,5BZBJ0811-7530,bll,122.7633643,-75.50772835,0.0,ISP,14.9,1.0,0.9,0.87,30.78,2.5058859E-9,1.9478,PowerLaw,1.95,154.3,1.31e- 12,17.0801,0.0,1063,5BZB J0811-7530,8,11,3.23,-,75,30,27.9,288.28,-21.45,0.0," ",17.2,BL Lac,147.0,0,0.43,2.7E-9,0.425,122.76345833333335,-75.50775,0.11511371762064784
538,3FGL J0811.3+0146,OJ 014,5BZBJ0811+0146,bll,122.8612805,1.781172261,1.148,LSP,13.227,1.0,0.96,0.0,28.75,2.4603073E-9,2.1585,PowerLaw,2.16,599.5013,0,17.8756,18.61,1065,5BZB J0811+0146,8,11,26.71,+,1,46,52.28,220.7,18.56,1.148," ",19.2,BL Lac,598.0,0,0.25,1.3E-9,0.753,122.86129166666667,1.781188888888889,0.07209539655894234
540,3FGL J0812.9+5555,NVSS J081251+555422,5BZBJ0812+5554,bll,123.21511,55.9063163,0.383,HSP,15.521,1.0,0.0,0.0,5.64,2.6402575E-10,2.111,PowerLaw,2.11,27.0102,0,18.3119,17.74,1070,5BZB J0812+5554,8,12,51.43,+,55,54,21.88,161.97,33.44,0.383," ",18.3,BL Lac,27.0,0,0.68,0.0,0.43,123.21429166666667,55.906077777777774,1.8612852239676685
541,3FGL J0813.3+6509,GB6 J0812+6508,5BZBJ0812+6509,bcu II,123.171168,65.153072,0.0,HSP,16.25,0.96,0.0,0.0,4.44,2.5603009E-10,2.1966,PowerLaw,2.2,30.991,0,17.7951,17.13,1069,5BZB J0812+6509,8,12,40.84,+,65,9,10.9,150.93,32.92,0.0," ",17.8,BL Lac,31.0,0,1.43,4.0E-10,0.414,123.17016666666666,65.15302777777778,1.5230649654918373
542,3FGL J0814.1- 1012,NVSS J081411- 101208,5BZBJ0814-1012,bll,123.5487228,-10.20285809,0.0,ISP,14.71,1.0,0.83,0.94,15.35,1.2790756E-9,2.0714,PowerLaw,2.07,36.8656,6.96e- 12,16.6788,0.0,1073,5BZB J0814-1012,8,14,11.69,-,10,12,10.29,231.88,13.21,0.0," ",16.6,BL Lac Candidate,36.0,0,2.65,1.1E-9,0.267,123.54870833333334,-10.202858333333333,0.051263932216566374
543,3FGL J0814.5+2943,EXO 0811.2+2949,5BZBJ0814+2940,bll,123.588492,29.6724438,1.08353,HSP,16.514,0.99,0.0,0.0,5.85,2.7906585E-10,1.9389,PowerLaw,1.94,28.8321,0,19.2074,17.9,1074,5BZB J0814+2940,8,14,21.25,+,29,40,21.28,192.64,29.96,0.0," ",18.4,BL Lac,28.0,0,0.88,0.0,0.431,123.58854166666664,29.67257777777778,0.5067221974318975
544,3FGL J0814.7+6428,GB6 J0814+6431,5BZBJ0814+6431,bll,123.6632928,64.5227848,0.239,LSP,13.518,0.92,0.0,0.0,26.67,1.7838511E-9,2.2969,PowerLaw,2.3,88.7846,0,17.1386,0.0,1076,5BZB J0814+6431,8,14,39.18,+,64,31,22.11,151.65,33.2,0.0," ",17.5,BL Lac,88.0,0,0.29,1.3E-9,0.523,123.66325,64.52280833333333,0.1075649884868363
545,3FGL J0816.4- 1311,PMN J0816-1311,5BZBJ0816-1311,bll,124.1133493,-13.19795131,0.0,HSP,16.1,1.0,0.91,0.97,26.48,2.0329147E-9,1.7768,PowerLaw,1.78,72.126,2.41e- 11,17.5562,0.0,1081,5BZB J0816-1311,8,16,27.2,-,13,11,52.58,234.79,12.12,0.0," ",16.0,BL Lac,70.0,0,8.64,2.7E-9,0.292,124.11333333333334,-13.197938888888888,0.07163268911030132
546,3FGL J0816.5+2049,SDSS J081649.78+205106.4,5BZBJ0816+2051,bll,124.207419,20.85178686,0.0,ISP,14.82,0.99,0.0,0.0,4.4,2.5242611E-10,2.0312,PowerLaw,2.03,38.8192,0,17.3831,17.55,1083,5BZB J0816+2051,8,16,49.78,+,20,51,6.51,202.41,27.71,0.0," ",18.1,BL Lac,39.0,0,0.0,4.0E-10,0.403,124.20741666666667,20.851808333333334,0.07770153369983358
547,3FGL J0816.7+5739,SBS 0812+578,5BZBJ0816+5739,bll,124.0946978,57.65253812,0.0,HSP,15.08,0.96,0.81,0.87,19.97,1.1758022E-9,2.1128,PowerLaw,2.11,100.0655,3.68e- 12,17.0374,16.7,1080,5BZB J0816+5739,8,16,22.7,+,57,39,9.28,159.86,33.89,0.0," ",17.3,BL Lac,100.0,0,1.52,1.0E-9,0.421,124.09458333333333,57.65257777777778,0.26267091112311775
548,3FGL J0817.8- 0935,TXS 0815-094,5BZBJ0817-0933,bll,124.4572895,-9.558479772,0.0,ISP,14.05,1.0,0.93,0.0,17.49,1.4174288E-9,2.0436,PowerLaw,2.04,467.6526,0,18.1804,0.0,1084,5BZB J0817-0933,8,17,49.75,-,9,33,30.6,231.79,14.31,0.0," ",16.9,BL Lac,468.0,0,0.0,1.5E-9,0.534,124.45729166666665,-9.5585,0.07322589232288776
549,3FGL J0818.2+4223,S4 0814+42,5BZBJ0818+4222,bll,124.566665,42.37928189,0.53,LSP,12.985,1.0,0.97,0.86,67.44,6.3282335E-9,2.0061,LogParabola,2.11,1091.3367,7.85e- 13,18.405,17.39,1086,5BZB J0818+4222,8,18,16.0,+,42,22,45.58,178.22,33.4,0.53,?,18.1,BL Lac,1091.0,850,0.32,7.2E-9,0.739,124.56666666666669,42.37932777777778,0.16525544696255579
550,3FGL J0818.8+2751,5C 07.119,5BZBJ0819+2747,bll,124.8285655,27.79185804,0.0,LSP,13.355,0.95,0.0,0.0,5.76,2.9631012E-10,2.4633,PowerLaw,2.46,234.4567,0,19.0745,18.18,1091,5BZB J0819+2747,8,19,18.85,+,27,47,30.69,195.09,30.47,0.0," ",18.9,BL Lac,234.0,0,0.0,4.0E-10,0.662,124.82854166666667,27.791858333333334,0.07591007869142612
551,3FGL J0820.4+3640,MG2 J082018+3640,5BZBJ0820+3640,bll,125.0841217,36.66790612,0.0,LSP,13.445,0.99,0.0,0.0,6.86,3.7797016E-10,2.2828,PowerLaw,2.28,94.3828,0,18.7898,18.25,1094,5BZB J0820+3640,8,20,20.19,+,36,40,4.58,185.03,32.84,0.0," ",18.8,BL Lac,94.0,0,0.0,0.0,0.635,125.084125,36.667938888888884,0.11835223765390283
552,3FGL J0820.9- 1258,PKS 0818-128,5BZBJ0820-1258,bll,125.239365,-12.98310256,0.0,ISP,14.72,1.0,0.94,0.83,4.11,2.6950403E-10,2.2719,PowerLaw,2.27,1096.6061,2.34e- 12,16.395,0.0,1097,5BZB J0820-1258,8,20,57.45,-,12,58,59.08,235.2,13.16,0.0," ",16.5,BL Lac,1096.0,0,0.96,0.0,0.58,125.23937500000001,-12.983077777777778,0.09586490897831544
553,3FGL J0822.9+4041,B3 0819+408,5BZQJ0822+4041,fsrq,125.7398164,40.69715753,0.8655,LSP,13.346,1.0,0.89,0.0,7.91,4.3391613E-10,2.4888,PowerLaw,2.49,344.9743,0,19.4123,18.75,1100,5BZQ J0822+4041,8,22,57.54,+,40,41,49.81,180.37,34.03,0.866," ",18.9,QSO RLoud flat radio sp.,345.0,342,0.0,7.0E-10,0.718,125.73975,40.69716944444444,0.1862385977590206
555,3FGL J0824.9+3916,4C +39.23,5BZQJ0824+3916,fsrq,126.2311827,39.27830667,1.216,LSP,12.846,1.0,0.95,0.85,9.17,4.6582938E-10,2.4449,PowerLaw,2.44,1481.396,3.04e- 12,17.4575,17.37,1107,5BZQ J0824+3916,8,24,55.48,+,39,16,41.98,182.14,34.19,1.216," ",17.9,QSO RLoud flat radio sp.,1481.0,583,1.06,4.0E-10,0.752,126.23116666666668,39.278327777777776,0.08815026152914159
557,3FGL J0824.9+5551,OJ 535,5BZQJ0824+5552,fsrq,126.1968182,55.87851925,1.417,LSP,12.943,1.0,0.95,0.0,15.23,6.5972988E-10,2.6063,PowerLaw,2.61,1449.9734,0,17.82,17.9,1105,5BZQ J0824+5552,8,24,47.23,+,55,52,42.88,161.95,35.11,1.417," ",18.1,QSO RLoud flat radio sp.,1449.0,263,0.64,8.0E-10,0.769,126.19679166666666,55.87857777777778,0.21740631153878615
559,3FGL J0826.0+0307,PKS 0823+033,5BZBJ0825+0309,bll,126.4597431,3.156811097,0.506,LSP,13.183,1.0,0.94,0.82,8.33,5.2568955E-10,2.0297,PowerLaw,2.03,1400.7393,3.39e- 12,15.4202,15.46,1111,5BZB J0825+0309,8,25,50.34,+,3,9,24.4,221.21,22.38,0.506," ",18.3,BL Lac,1400.0,0,1.57,7.0E-10,0.754,126.45975,3.1567777777777777,0.12248659118809782
565,3FGL J0830.7+2408,OJ 248,5BZQJ0830+2410,fsrq,127.7170258,24.18328341,0.939,LSP,12.818,1.0,0.92,0.84,21.3,1.092615E-9,2.6269,PowerLaw,2.63,739.2463,2.93e- 12,17.2102,16.93,1121,5BZQ J0830+2410,8,30,52.08,+,24,10,59.91,200.02,31.87,0.939,?,17.1,QSO RLoud flat radio sp.,739.0,0,1.36,1.1E-9,0.656,127.71700000000001,24.183308333333336,0.12340732513039936
566,3FGL J0831.9+0430,PKS 0829+046,5BZBJ0831+0429,bll,127.953654,4.4941905,0.174,LSP,13.71,0.99,0.94,0.0,42.28,3.3881666E-9,2.0969,LogParabola,2.24,1241.8719,0,14.6521,14.77,1126,5BZB J0831+0429,8,31,48.88,+,4,29,39.08,220.69,24.33,0.174," ",15.4,BL Lac,1241.0,468,0.6,5.0E-9,0.564,127.95366666666668,4.494188888888889,0.0458282967389856
567,3FGL J0832.6+4914,OJ 448,5BZBJ0832+4913,bll,128.0967363,49.2225106,0.0,LSP,12.9,0.99,0.86,0.0,4.21,2.0966126E-10,2.3634,PowerLaw,2.36,344.5103,0,18.5182,18.35,1128,5BZB J0832+4913,8,32,23.21,+,49,13,21.21,170.13,36.38,0.0," ",19.3,BL Lac,344.0,340,0.15,0.0,0.79,128.09670833333334,49.22255833333333,0.18399155023488026
568,3FGL J0834.1+4223,OJ 451,5BZQJ0833+4224,fsrq,128.4745224,42.40051414,0.24907,ISP,14.037,1.0,0.87,0.0,13.56,6.773338E-10,2.4393,PowerLaw,2.44,249.2511,0,16.9051,16.3,1132,5BZQ J0833+4224,8,33,53.88,+,42,24,1.9,178.61,36.27,0.249," ",17.0,QSO RLoud flat radio sp.,249.0,433,0.77,7.0E-10,0.572,128.4745,42.400527777777775,0.0771780172025155
569,3FGL J0834.7+4403,B3 0831+442,5BZBJ0834+4403,bll,128.7425001,44.06059467,0.0,LSP,13.84,0.99,0.84,0.0,6.12,2.8974323E-10,2.2174,PowerLaw,2.22,148.5808,0,19.4646,17.39,1138,5BZB J0834+4403,8,34,58.19,+,44,3,38.3,176.57,36.6,0.0," ",18.0,BL Lac,149.0,0,0.0,5.0E-10,0.55,128.74245833333333,44.06063888888889,0.1923940889516227
570,3FGL J0835.4+0930,GB6 J0835+0936,5BZBJ0835+0937,bll,128.9300501,9.621659967,0.0,ISP,14.345,0.93,0.0,0.0,4.96,3.0156089E-10,2.289,PowerLaw,2.29,81.0818,0,19.4652,17.68,1139,5BZB J0835+0937,8,35,43.2,+,9,37,18.01,216.08,27.5,0.0," ",18.3,BL Lac,79.0,0,0.0,0.0,0.525,128.93,9.621669444444445,0.18106645672465582
572,3FGL J0836.5- 2020,PKS 0834-20,5BZQJ0836-2016,fsrq,129.1633968,-20.28319559,2.752,LSP,12.444,1.0,0.93,0.0,7.89,3.8211356E-10,2.732,PowerLaw,2.73,1971.1295,1.31e- 12,18.9065,0.0,1145,5BZQ J0836-2016,8,36,39.2,-,20,16,59.59,243.57,12.23,2.752," ",18.5,QSO RLoud flat radio sp.,1971.0,0,0.47,0.0,0.818,129.16333333333333,-20.283219444444445,0.23087736543831627
573,3FGL J0839.5+0102,PKS 0837+012,5BZQJ0839+0104,fsrq,129.9567126,1.074093464,1.123,LSP,12.791,0.96,0.87,0.0,8.93,5.4438826E-10,2.2376,PowerLaw,2.24,422.3336,0,18.6621,18.78,1158,5BZQ J0839+0104,8,39,49.61,+,1,4,26.9,225.04,24.44,1.123," ",18.7,QSO RLoud flat radio sp.,422.0,0,0.49,8.0E-10,0.731,129.95670833333335,1.074138888888889,0.16424913018941964
574,3FGL J0839.6+1803,TXS 0836+182,5BZBJ0839+1802,bll,129.8780057,18.04642848,0.0,ISP,14.223,1.0,0.9,0.0,6.27,2.9542566E-10,1.9043,PowerLaw,1.9,410.7126,0,18.0217,16.53,1153,5BZB J0839+1802,8,39,30.71,+,18,2,47.18,207.62,31.71,0.0," ",17.1,BL Lac,410.0,0,0.31,4.0E-10,0.546,129.87795833333334,18.04643888888889,0.16640535337246518
575,3FGL J0839.6+3538,FIRST J083943.3+354001,5BZBJ0839+3540,bll,129.9306801,35.66705446,0.0,LSP,13.81,1.0,0.81,0.0,8.36,4.3659651E-10,1.923,PowerLaw,1.92,76.4717,0,18.0844,18.15,1154,5BZB J0839+3540,8,39,43.37,+,35,40,1.48,187.09,36.5,0.0," ",18.7,BL Lac,77.0,0,0.0,4.0E-10,0.552,129.93070833333334,35.66707777777778,0.11775016614467909
576,3FGL J0840.8+1315,3C 207,5BZUJ0840+1312,ssrq,130.1982851,13.20654547,0.681,LSP,12.845,1.0,0.95,0.0,9.22,5.1810006E-10,2.4682,PowerLaw,2.47,2613.5566,1.03e- 12,18.2242,17.82,1160,5BZU J0840+1312,8,40,47.59,+,13,12,23.5,212.96,30.13,0.681," ",18.2,Blazar Uncertain type,2614.0,649,0.48,8.0E-10,0.739,130.19829166666668,13.206527777777778,0.06772260619784506
577,3FGL J0841.4+7053,S5 0836+71,5BZQJ0841+7053,fsrq,130.351522,70.89504806,2.218,LSP,12.948,1.0,0.98,0.95,34.53,1.2578585E-9,2.6162,LogParabola,2.84,3823.8213,1.07e- 11,16.7367,0.0,1163,5BZQ J0841+7053,8,41,24.35,+,70,53,42.28,143.54,34.42,2.218," ",16.8,QSO RLoud flat radio sp.,3823.0,0,5.52,7.0E-10,0.762,130.35145833333334,70.89507777777779,0.13066417738573494
579,3FGL J0843.9+5311,NVSS J084411+531250,5BZBJ0844+5312,bll,131.0487452,53.21405128,0.0,ISP,14.28,0.99,0.0,0.0,8.7,3.9233666E-10,2.2398,PowerLaw,2.24,46.8683,0,18.7614,17.73,1169,5BZB J0844+5312,8,44,11.7,+,53,12,50.68,165.04,38.09,0.0," ",18.3,BL Lac,47.0,0,0.16,5.0E-10,0.476,131.04874999999998,53.21407777777778,0.09595159822109532
580,3FGL J0846.7- 0651,TXS 0845-068,5BZBJ0847-0703,bll,131.9864052,-7.054695347,0.0,LSP,13.53,0.0,0.9,0.0,5.99,3.0205019E-10,2.6027,PowerLaw,2.6,727.0,4.65e- 12,16.0604,0.0,1175,5BZB J0847-0703,8,47,56.74,-,7,3,16.88,233.74,21.95,0.0," ",15.3,BL Lac,183.0,413,2.15,4.0E-10,0.428,131.98641666666666,-7.054688888888888,0.04710477753838594
581,3FGL J0846.9- 2336,PMN J0847-2337,5BZUJ0847-2337,bll,131.7565249,-23.61713131,0.059,HSP,15.625,1.0,0.9,0.91,15.61,1.2005257E-9,2.0268,PowerLaw,2.03,145.4304,3.48e- 12,11.1664,0.0,1173,5BZU J0847-2337,8,47,1.57,-,23,37,1.81,247.77,12.2,0.059," ",13.0,Blazar Uncertain type,145.0,0,2.42,1.0E-9,0.109,131.7565416666667,-23.617169444444446,0.14800498428829892
582,3FGL J0847.1+1134,RX J0847.1+1133,5BZBJ0847+1133,bll,131.803876,11.56393243,0.199,HSP,15.954,1.0,0.81,0.96,10.54,5.0625343E-10,1.7404,PowerLaw,1.74,33.3437,2.38e- 11,16.8052,16.83,1174,5BZB J0847+1133,8,47,12.93,+,11,33,50.29,215.45,30.88,0.199," ",17.4,BL Lac,33.0,0,11.0,5.0E-10,0.46,131.803875,11.563969444444446,0.1332986673236163
583,3FGL J0849.1+6607,GB6 J0848+6605,5BZBJ0848+6606,bll,132.2275899,66.10263947,0.0,ISP,14.7,1.0,0.0,0.0,10.85,5.4410537E-10,2.0161,PowerLaw,2.02,47.7396,0,17.3376,0.0,1179,5BZB J0848+6606,8,48,54.6,+,66,6,9.28,148.95,36.42,0.0," ",17.2,BL Lac,47.0,0,0.0,5.0E-10,0.405,132.22750000000002,66.10257777777777,0.2579026643937138
584,3FGL J0849.3+0458,TXS 0846+051,5BZBJ0849+0455,bll,132.3856223,4.918846692,0.0,ISP,14.786,0.98,0.0,0.0,8.42,5.2836813E-10,1.9695,PowerLaw,1.97,183.9137,0,18.2655,17.2,1181,5BZB J0849+0455,8,49,32.54,+,4,55,7.89,222.59,28.42,0.0," ",17.8,BL Lac,184.0,0,0.0,6.0E-10,0.485,132.38558333333333,4.9188583333333336,0.1459114338936074
585,3FGL J0849.9+5108,SBS 0846+513,5BZUJ0849+5108,nlsy1,132.4915702,51.14139554,0.584,LSP,13.558,1.0,0.93,0.0,32.36,1.871105E-9,2.2824,PowerLaw,2.28,266.8758,0,18.194,17.37,1182,5BZU J0849+5108,8,49,57.99,+,51,8,29.0,167.6,39.13,0.583," ",18.3,Blazar Uncertain type,266.0,0,0.12,0.0,0.571,132.491625,51.14138888888889,0.12606831511907018
586,3FGL J0850.0+4855,GB6 J0850+4855,5BZBJ0850+4854,bll,132.5014641,48.91629759,0.0,LSP,13.304,1.0,0.9,0.0,34.5,2.2036943E-9,2.1829,PowerLaw,2.18,92.1841,0,19.189,17.71,1183,5BZB J0850+4854,8,50,0.35,+,48,54,58.78,170.47,39.27,0.0," ",18.5,BL Lac,92.0,0,0.0,1.8E-9,0.58,132.50145833333335,48.916327777777774,0.10952896888265594
587,3FGL J0850.2+3500,RX J0850.5+3455,5BZGJ0850+3455,bll,132.6508133,34.92299365,0.145,ISP,14.592,0.9,0.0,0.0,5.35,2.4687521E-10,1.9211,PowerLaw,1.92,35.5151,1.41e- 12,13.7779,15.43,1187,5BZG J0850+3455,8,50,36.19,+,34,55,22.8,188.46,38.57,0.145," ",16.2,BL Lac-galaxy dominated,35.0,0,0.65,4.0E-10,0.231,132.6507916666667,34.922999999999995,0.06782410618905182
588,3FGL J0850.2- 1214,PMN J0850-1213,5BZQJ0850-1213,fsrq,132.5401485,-12.22649338,0.566,LSP,13.401,1.0,0.94,0.0,40.36,3.5253727E-9,2.0756,LogParabola,2.21,323.7562,0,17.4719,0.0,1185,5BZQ J0850-1213,8,50,9.64,-,12,13,35.39,238.66,19.51,0.566," ",18.4,QSO RLoud flat radio sp.,323.0,500,0.49,4.6E-9,0.724,132.5401666666667,-12.226497222222223,0.06539614819780923
589,3FGL J0851.8+5531,SDSS J085135.93+552834.5,5BZBJ0851+5528,bll,132.8997093,55.47622636,0.0,LSP,13.694,0.99,0.0,0.0,7.06,3.3488654E-10,2.3424,PowerLaw,2.34,108.9651,0,18.4005,17.58,1189,5BZB J0851+5528,8,51,35.93,+,55,28,34.71,162.02,38.91,0.0," ",18.1,BL Lac,108.0,0,0.0,0.0,0.473,132.89970833333334,55.476308333333336,0.2951105906637521
590,3FGL J0854.2+4408,B3 0850+443,5BZBJ0854+4408,bll,133.5412021,44.14174535,0.0,ISP,14.972,1.0,0.81,0.87,4.33,1.6051091E-10,1.8095,PowerLaw,1.81,79.8664,3.47e- 12,18.4701,16.57,1195,5BZB J0854+4408,8,54,9.89,+,44,8,30.4,176.66,40.05,0.0," ",16.9,BL Lac,79.0,0,1.79,0.0,0.411,133.54120833333334,44.141777777777776,0.11784543286383706
593,3FGL J0856.5+2057,TXS 0853+211,5BZBJ0856+2057,bll,134.1655851,20.96205588,0.18,ISP,14.552,1.0,0.88,0.0,8.26,6.0801775E-10,2.1859,PowerLaw,2.19,205.6008,0,18.9296,17.59,1206,5BZB J0856+2057,8,56,39.75,+,20,57,43.48,205.99,36.51,0.0," ",18.2,BL Lac,205.0,0,0.0,7.0E-10,0.577,134.165625,20.962077777777775,0.15558371263513165
594,3FGL J0856.7- 1105,PMN J0856-1105,5BZBJ0856-1105,bll,134.174184,-11.08734177,0.0,LSP,13.64,1.0,0.96,0.87,30.8,2.5304738E-9,2.0504,PowerLaw,2.05,475.6024,7.47e- 13,17.2683,0.0,1207,5BZB J0856-1105,8,56,41.81,-,11,5,14.38,238.64,21.48,0.0," ",17.0,BL Lac,475.0,0,0.35,2.9E-9,0.613,134.17420833333333,-11.087327777777778,0.09963590358331349
595,3FGL J0858.1- 1951,PKS 0855-19,5BZQJ0858-1950,bcu II,134.5223468,-19.84359308,0.0,LSP,13.502,1.0,0.95,0.81,10.26,7.2480283E-10,2.4627,PowerLaw,2.46,1226.4327,1.47e- 12,18.7968,0.0,1212,5BZQ J0858-1950,8,58,5.35,-,19,50,36.88,246.29,16.53,0.659," ",18.9,QSO RLoud flat radio sp.,1226.0,471,0.48,8.0E-10,0.77,134.52229166666666,-19.843577777777778,0.19465261942786077
596,3FGL J0859.1+6219,1RXS J085930.5+621737,5BZBJ0859+6217,bll,134.877963,62.2918011,0.0,ISP,14.975,0.99,0.0,0.0,5.95,2.7129474E-10,2.4324,PowerLaw,2.43,22.2153,1.57e- 12,19.4063,18.66,1215,5BZB J0859+6217,8,59,30.62,+,62,17,30.51,153.2,38.54,0.0," ",19.2,BL Lac Candidate,22.0,0,0.64,0.0,0.454,134.87758333333332,62.29180833333333,0.6360524584783491
597,3FGL J0902.4+2050,NVSS J090226+205045,5BZBJ0902+2050,bll,135.6121322,20.84622113,0.0,ISP,14.1,1.0,0.87,0.0,18.29,1.2334109E-9,2.1018,PowerLaw,2.1,59.33,0,17.1621,15.87,1227,5BZB J0902+2050,9,2,26.9,+,20,50,46.39,206.67,37.75,0.0," ",16.3,BL Lac,59.0,0,0.32,9.0E-10,0.271,135.61208333333335,20.846219444444444,0.16451602870282955
598,3FGL J0903.1+4649,S4 0859+47,5BZQJ0903+4651,fsrq,135.7666254,46.85114927,1.462,LSP,12.775,1.0,0.94,0.0,7.75,2.936961E-10,2.6145,PowerLaw,2.61,1755.4136,4.37e- 13,18.6558,18.76,1230,5BZQ J0903+4651,9,3,3.99,+,46,51,4.1,173.04,41.55,1.462," ",19.0,QSO RLoud flat radio sp.,1755.0,0,0.25,4.0E-10,0.863,135.766625,46.85113888888889,0.03738497339217194
601,3FGL J0905.5+1358,MG1 J090534+1358,5BZBJ0905+1358,bll,136.3957937,13.96842452,0.0,HSP,15.15,1.0,0.91,0.0,16.65,1.0527488E-9,1.8387,PowerLaw,1.84,129.4415,0,17.0575,15.91,1237,5BZB J0905+1358,9,5,34.98,+,13,58,6.38,215.03,35.95,0.0," ",16.3,BL Lac,129.0,0,0.48,1.5E-9,0.369,136.39575,13.968438888888889,0.1611932520500657
602,3FGL J0906.3- 0906,PMN J0906-0905,5BZBJ0906-0905,bll,136.5752303,-9.095812994,0.0,LSP,13.6,1.0,0.86,0.0,12.85,8.1397844E-10,2.0055,PowerLaw,2.01,73.8782,0,18.8031,0.0,1241,5BZB J0906-0905,9,6,18.05,-,9,5,44.91,238.36,24.56,0.0," ",18.6,BL Lac,74.0,0,0.26,8.0E-10,0.541,136.57520833333334,-9.095808333333334,0.07986786170086407
603,3FGL J0909.0+2310,RX J0908.9+2311,5BZBJ0909+2311,bll,137.2526061,23.18693802,0.223,HSP,15.419,1.0,0.0,0.8,10.14,5.7362753E-10,1.7227,PowerLaw,1.72,47.353,1.03e- 12,17.82,0.0,1249,5BZB J0909+2311,9,9,0.61,+,23,11,12.91,204.41,39.91,0.223," ",17.9,BL Lac,47.0,0,0.48,9.0E-10,0.5,137.25254166666667,23.186919444444445,0.2234638997337323
604,3FGL J0909.1+0121,PKS 0906+01,5BZQJ0909+0121,fsrq,137.2920483,1.359893808,1.024,LSP,13.727,1.0,0.96,0.9,34.06,3.8028904E-9,2.4579,LogParabola,2.41,760.3021,1.48e- 12,16.9423,17.33,1250,5BZQ J0909+0121,9,9,10.08,+,1,21,35.6,228.94,30.92,1.024," ",17.4,QSO RLoud flat radio sp.,760.0,917,0.69,3.2E-9,0.682,137.292,1.359888888888889,0.17473072806049633
605,3FGL J0909.6+0157,PKS 0907+022,5BZBJ0909+0200,bll,137.4160331,2.001462928,0.0,LSP,13.68,1.0,0.85,0.0,9.62,9.1134833E-10,2.5411,PowerLaw,2.54,157.2723,0,18.6866,18.13,1254,5BZB J0909+0200,9,9,39.84,+,2,0,5.29,228.37,31.36,0.0," ",18.6,BL Lac,157.0,0,0.0,7.0E-10,0.655,137.416,2.0014694444444445,0.12137594554286862
606,3FGL J0909.8- 0229,PKS 0907-023,5BZQJ0909-0231,fsrq,137.4371834,-2.525099181,0.957,LSP,13.903,1.0,0.94,0.0,26.35,1.8355516E-9,2.1013,LogParabola,2.32,625.4313,0,17.4344,16.91,1255,5BZQ J0909-0231,9,9,44.92,-,2,31,30.28,232.83,28.97,0.957," ",18.5,QSO RLoud flat radio sp.,625.0,0,0.14,2.0E-9,0.736,137.43716666666666,-2.5250777777777778,0.09776892675976587
607,3FGL J0910.5+3329,Ton 1015,5BZBJ0910+3329,bll,137.6543136,33.49011689,0.0,HSP,15.056,1.0,0.91,0.0,17.41,1.2280007E-9,1.9842,PowerLaw,1.98,105.7205,2.26e- 12,15.9785,15.64,1257,5BZB J0910+3329,9,10,37.06,+,33,29,24.5,191.12,42.46,0.0," ",16.1,BL Lac,105.0,0,1.28,1.0E-9,0.368,137.65441666666666,33.49013888888889,0.31941398074369987
608,3FGL J0910.7+3858,FBQS J091052.0+390202,5BZBJ0910+3902,bll,137.716114,39.0324885,0.1987,LSP,13.791,0.98,0.0,0.0,4.63,1.8129408E-10,1.8821,PowerLaw,1.88,10.4942,0,17.755,17.12,1260,5BZB J0910+3902,9,10,52.03,+,39,2,2.11,183.6,43.02,0.0," ",17.6,BL Lac,9.0,0,0.0,0.0,0.267,137.71679166666667,39.03391944444444,5.488905220558425
609,3FGL J0910.9+2248,TXS 0907+230,5BZQJ0910+2248,fsrq,137.6755546,22.80988363,2.661,LSP,13.514,0.99,0.0,0.0,8.81,6.6293726E-10,2.3482,PowerLaw,2.35,108.8488,0,18.5166,19.09,1258,5BZQ J0910+2248,9,10,42.12,+,22,48,35.6,205.03,40.17,2.661," ",20.9,QSO RLoud flat radio sp.,108.0,0,0.09,1.2E-9,0.777,137.67549999999997,22.80988888888889,0.18217467385666752
